id,month,date_of_week,year,hour,police_division,fatalities,injury_collision,fail_to_remain_collision,property_damage_collision,automobile,motorcycle,passenger,bicycle,pedestrian
2110,January,Saturday,2014,19,D55,0,0,0,1,1,0,0,NO,0
2111,January,Saturday,2014,11,NSA,0,0,1,0,1,0,0,NO,0
2112,January,Saturday,2014,14,D32,0,0,0,1,1,0,0,NO,0
2113,January,Saturday,2014,19,D53,0,0,0,1,1,0,0,NO,0
2114,January,Saturday,2014,14,D11,0,0,0,1,1,0,0,NO,0
2115,January,Saturday,2014,14,D41,0,0,0,1,1,0,0,NO,0
2116,January,Saturday,2014,12,D22,0,0,0,1,1,0,0,NO,0
2117,January,Saturday,2014,10,D55,0,0,0,1,1,0,0,NO,0
2118,January,Saturday,2014,16,D33,0,0,0,1,1,0,0,NO,0
2119,January,Saturday,2014,21,D43,0,0,0,1,1,0,0,NO,0
2120,January,Saturday,2014,2,D14,0,0,0,1,1,0,0,NO,0
2121,January,Saturday,2014,17,D31,0,0,0,1,1,0,0,NO,0
2122,January,Saturday,2014,15,D33,0,0,0,1,1,0,0,NO,0
2123,January,Saturday,2014,23,D32,0,0,0,1,1,0,0,NO,0
2124,January,Saturday,2014,19,D55,0,0,0,1,1,0,0,NO,0
2125,January,Saturday,2014,21,D41,0,0,0,1,1,0,0,NO,0
2126,January,Saturday,2014,13,D55,0,0,0,1,1,0,0,NO,0
2127,January,Saturday,2014,19,D41,0,0,0,1,1,0,0,NO,0
2128,January,Saturday,2014,23,D33,0,0,1,0,1,0,0,NO,0
2129,January,Saturday,2014,18,D31,0,0,1,0,1,0,0,NO,0
2130,January,Saturday,2014,23,D53,0,0,0,1,1,0,0,NO,0
2131,January,Saturday,2014,14,D32,0,0,0,1,1,0,0,NO,0
2132,January,Saturday,2014,11,D12,0,0,1,0,1,0,0,NO,0
2133,January,Saturday,2014,21,D43,0,0,0,1,1,0,0,NO,0
2134,January,Saturday,2014,16,D11,0,0,1,0,1,0,0,NO,0
2135,January,Saturday,2014,12,D43,0,0,0,1,1,0,0,NO,0
2136,January,Saturday,2014,21,D14,0,0,0,1,1,0,0,NO,0
2137,January,Saturday,2014,12,NSA,0,0,1,0,1,0,0,NO,0
2138,January,Saturday,2014,18,NSA,0,0,0,1,1,0,0,NO,0
2139,January,Saturday,2014,18,D32,0,0,1,0,1,0,0,NO,0
2140,January,Saturday,2014,18,NSA,0,0,1,0,1,0,0,NO,0
2141,January,Saturday,2014,20,NSA,0,0,0,1,1,0,0,NO,0
2142,January,Saturday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
2143,January,Saturday,2014,11,D41,0,0,1,0,1,0,0,NO,0
2144,January,Saturday,2014,11,D32,0,0,1,0,1,0,0,NO,0
2145,January,Saturday,2014,21,D32,0,0,1,0,1,0,0,NO,0
2146,January,Saturday,2014,11,D32,0,0,0,1,1,0,0,NO,0
2147,January,Saturday,2014,15,D41,0,0,0,1,1,0,0,NO,0
2148,January,Saturday,2014,14,D31,0,0,1,0,1,0,0,NO,0
2149,January,Saturday,2014,21,D31,0,0,1,0,1,0,0,NO,0
2150,January,Saturday,2014,21,D55,0,0,1,0,1,0,0,NO,0
2151,January,Saturday,2014,22,D52,0,0,0,1,1,0,0,NO,0
2152,January,Saturday,2014,17,D53,0,0,0,1,1,0,0,NO,0
2153,January,Saturday,2014,15,D31,0,0,1,0,1,0,0,NO,0
2154,January,Saturday,2014,23,D22,0,0,0,1,1,0,0,NO,0
2155,January,Saturday,2014,21,D42,0,1,0,0,1,0,0,NO,1
2156,January,Saturday,2014,21,D55,0,0,0,1,1,0,0,NO,0
2157,January,Saturday,2014,20,D22,0,0,0,1,1,0,0,NO,0
2158,January,Saturday,2014,18,D23,0,1,0,0,1,0,1,NO,0
2159,January,Saturday,2014,18,D14,0,1,0,0,1,0,1,NO,1
2160,January,Saturday,2014,17,D23,0,1,0,0,1,0,1,NO,0
2161,January,Saturday,2014,17,D31,0,0,0,1,1,0,0,NO,0
2162,January,Saturday,2014,17,D31,0,1,0,0,1,0,0,NO,1
2163,January,Saturday,2014,16,D23,0,0,0,1,1,0,0,NO,0
2164,January,Saturday,2014,12,D43,0,0,0,1,1,0,0,NO,0
2165,January,Saturday,2014,11,D31,0,1,0,0,1,0,1,NO,0
2166,January,Saturday,2014,10,D51,0,0,0,1,1,0,0,NO,0
2167,January,Saturday,2014,8,D12,0,1,0,0,1,0,1,NO,0
2168,January,Saturday,2014,8,D32,0,0,0,1,1,0,0,NO,0
2169,January,Saturday,2014,7,D53,0,0,0,1,1,0,0,NO,0
2170,January,Saturday,2014,7,D32,0,0,0,1,1,0,0,NO,0
2171,January,Saturday,2014,4,D42,0,0,1,0,1,0,0,NO,0
2172,January,Saturday,2014,4,D31,0,1,0,0,1,0,0,NO,0
2173,January,Saturday,2014,3,D14,0,0,1,0,1,0,0,NO,0
2174,January,Saturday,2014,2,D53,0,0,0,1,1,0,0,NO,0
2175,January,Saturday,2014,1,D11,0,0,0,1,1,0,0,NO,0
2176,January,Saturday,2014,1,D22,0,0,0,1,1,0,0,NO,0
2177,January,Saturday,2014,1,D51,0,1,0,0,1,0,0,NO,1
2178,January,Saturday,2014,11,NSA,0,0,1,0,1,0,0,NO,0
2179,January,Saturday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
2180,January,Saturday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
2181,January,Saturday,2014,7,NSA,0,0,1,0,1,0,0,NO,0
2182,January,Saturday,2014,19,D43,0,0,0,1,1,0,0,NO,0
2183,January,Saturday,2014,7,D23,0,0,0,1,1,0,0,NO,0
2184,January,Saturday,2014,15,D42,0,0,1,0,1,0,0,NO,0
2185,January,Saturday,2014,18,NSA,0,0,1,0,1,0,0,NO,0
2186,January,Saturday,2014,8,D43,0,0,0,1,1,0,0,NO,0
2187,January,Saturday,2014,8,D11,0,0,0,1,1,0,0,NO,0
2188,January,Saturday,2014,10,D14,0,0,1,0,1,0,0,NO,0
2189,January,Saturday,2014,12,D32,0,0,0,1,1,0,0,NO,0
2190,January,Saturday,2014,10,D32,0,0,0,1,1,0,0,NO,0
2191,January,Saturday,2014,12,NSA,0,1,0,0,1,0,1,NO,0
2192,January,Saturday,2014,10,D53,0,0,0,1,1,0,0,NO,0
2193,January,Saturday,2014,8,D42,0,1,0,0,1,0,1,NO,0
2194,January,Saturday,2014,8,D11,0,0,0,1,1,0,0,NO,0
2195,January,Saturday,2014,8,D11,0,0,0,1,1,0,0,NO,0
2196,January,Saturday,2014,10,D32,0,0,0,1,1,0,0,NO,0
2197,January,Saturday,2014,13,NSA,0,0,1,0,1,0,0,NO,0
2198,January,Saturday,2014,12,D41,0,0,0,1,1,0,0,NO,0
2199,January,Saturday,2014,12,D23,0,0,0,1,1,0,0,NO,0
2200,January,Saturday,2014,12,D41,0,0,0,1,1,0,0,NO,0
2201,January,Saturday,2014,11,D33,0,0,0,1,1,0,0,NO,0
2202,January,Saturday,2014,8,D11,0,0,0,1,1,0,0,NO,0
2203,January,Saturday,2014,2,D41,0,0,1,0,1,0,0,NO,0
2204,January,Saturday,2014,12,D23,0,0,1,0,1,0,0,NO,0
2205,January,Saturday,2014,14,D41,0,0,0,1,1,0,0,NO,0
2206,January,Saturday,2014,13,D14,0,0,0,1,1,0,0,NO,0
2207,January,Saturday,2014,10,D55,0,0,1,0,1,0,0,NO,0
2208,January,Saturday,2014,14,D52,0,0,0,1,1,0,0,NO,0
2209,January,Saturday,2014,11,D33,0,0,1,0,1,0,0,NO,0
2210,January,Saturday,2014,12,D42,0,0,1,0,1,0,0,NO,0
2211,January,Saturday,2014,15,D42,0,0,0,1,1,0,0,NO,0
2212,January,Saturday,2014,13,D32,0,0,1,0,1,0,0,NO,0
2213,January,Saturday,2014,9,D32,0,0,0,1,1,0,0,NO,0
2214,January,Saturday,2014,14,D31,0,0,0,1,1,0,0,NO,0
2215,January,Saturday,2014,21,NSA,0,0,1,0,1,0,0,NO,0
2216,January,Saturday,2014,9,D11,0,0,0,1,1,0,0,NO,0
2217,January,Saturday,2014,15,D42,0,0,0,1,1,0,0,NO,0
2218,January,Saturday,2014,14,D22,0,0,0,1,1,0,0,NO,0
2219,January,Saturday,2014,11,D33,0,1,0,0,1,0,1,NO,0
2220,January,Saturday,2014,15,D43,0,0,0,1,1,0,0,NO,0
2221,January,Saturday,2014,9,D42,0,0,0,1,1,0,0,NO,0
2222,January,Saturday,2014,14,D11,0,0,0,1,1,0,0,NO,0
2223,January,Saturday,2014,7,D55,0,0,1,0,1,0,0,NO,0
2224,January,Saturday,2014,4,D52,0,0,1,0,1,0,1,NO,0
2225,January,Saturday,2014,1,D11,0,0,1,0,1,0,0,NO,0
2226,January,Saturday,2014,17,D43,0,0,0,1,1,0,0,NO,0
2227,January,Saturday,2014,15,D11,0,0,1,0,1,0,0,NO,0
2228,January,Saturday,2014,15,D42,0,0,0,1,1,0,0,NO,0
2229,January,Saturday,2014,15,D41,0,0,0,1,1,0,0,NO,0
2230,January,Saturday,2014,4,D51,0,0,0,1,1,0,0,NO,0
2231,January,Saturday,2014,17,D31,0,0,0,1,1,0,0,NO,0
2232,January,Saturday,2014,13,D51,0,0,1,0,1,0,0,NO,0
2233,January,Saturday,2014,15,D33,0,0,0,1,1,0,0,NO,0
2234,January,Saturday,2014,17,D33,0,0,0,1,1,0,0,NO,0
2235,January,Saturday,2014,15,D33,0,0,0,1,1,0,0,NO,0
2236,January,Saturday,2014,18,D22,0,0,0,1,1,0,0,NO,0
2237,January,Saturday,2014,19,D32,0,0,0,1,1,0,0,NO,0
2238,January,Saturday,2014,20,D23,0,0,1,0,1,0,0,NO,0
2239,January,Saturday,2014,18,D42,0,0,0,1,1,0,0,NO,0
2240,January,Sunday,2014,11,NSA,0,1,0,0,1,0,0,NO,0
2241,January,Sunday,2014,15,NSA,0,0,0,1,1,0,0,NO,0
2242,January,Sunday,2014,16,D43,0,0,0,1,1,0,0,NO,0
2243,January,Sunday,2014,18,NSA,0,1,0,0,1,0,1,NO,0
2244,January,Sunday,2014,18,NSA,0,0,0,1,1,0,0,NO,0
2245,January,Sunday,2014,18,NSA,0,1,0,0,1,0,1,NO,0
2246,January,Sunday,2014,19,NSA,0,1,0,0,1,0,1,NO,0
2248,January,Sunday,2014,10,D33,0,0,0,1,1,0,0,NO,0
2249,January,Sunday,2014,9,D42,0,0,0,1,1,0,0,NO,0
2250,January,Sunday,2014,12,D31,0,0,0,1,1,0,0,NO,0
2251,January,Sunday,2014,18,D32,0,1,0,0,1,0,1,NO,0
2252,January,Sunday,2014,18,D14,0,0,0,1,1,0,0,NO,0
2253,January,Sunday,2014,17,NSA,0,1,0,0,1,0,0,NO,1
2254,January,Sunday,2014,13,D32,0,0,0,1,1,0,0,NO,0
2255,January,Sunday,2014,13,NSA,0,0,0,1,1,0,0,NO,0
2256,January,Sunday,2014,13,D41,0,0,0,1,1,0,0,NO,0
2257,January,Sunday,2014,19,D43,0,0,0,1,1,0,0,NO,0
2258,January,Sunday,2014,22,NSA,0,0,0,1,1,0,0,NO,0
2259,January,Sunday,2014,13,D42,0,0,0,1,1,0,0,NO,0
2260,January,Sunday,2014,4,D52,0,0,1,0,1,0,0,NO,0
2261,January,Sunday,2014,11,NSA,0,0,0,1,1,0,0,NO,0
2262,January,Sunday,2014,17,D52,0,0,0,1,1,0,0,NO,0
2263,January,Sunday,2014,12,D43,0,0,0,1,1,0,0,NO,0
2264,January,Sunday,2014,10,D55,0,0,0,1,1,0,0,NO,0
2265,January,Sunday,2014,12,D32,0,0,0,1,1,0,0,NO,0
2266,January,Sunday,2014,12,D41,0,0,0,1,1,0,0,NO,0
2267,January,Sunday,2014,19,D14,0,0,0,1,1,0,0,NO,0
2268,January,Sunday,2014,0,D43,0,0,0,1,1,0,0,NO,0
2269,January,Sunday,2014,14,D53,0,0,0,1,1,0,0,NO,0
2270,January,Sunday,2014,23,D43,0,0,0,1,1,0,0,NO,0
2271,January,Sunday,2014,13,NSA,0,0,1,0,1,0,0,NO,0
2272,January,Sunday,2014,22,D51,0,1,0,0,1,0,0,YES,0
2273,January,Sunday,2014,15,NSA,0,0,1,0,1,0,0,NO,0
2274,January,Sunday,2014,19,D42,0,1,0,0,1,0,1,NO,0
2275,January,Sunday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
2276,January,Sunday,2014,14,D32,0,0,1,0,1,0,0,NO,0
2277,January,Sunday,2014,13,D53,0,0,0,1,1,0,0,NO,0
2278,January,Sunday,2014,17,D32,0,0,0,1,1,0,0,NO,0
2279,January,Sunday,2014,13,D33,0,0,0,1,1,0,0,NO,0
2280,January,Sunday,2014,14,D33,0,0,0,1,1,0,0,NO,0
2281,January,Sunday,2014,11,D53,0,0,0,1,1,0,0,NO,0
2282,January,Sunday,2014,3,D52,0,0,0,1,1,0,0,NO,0
2283,January,Sunday,2014,20,D41,0,0,0,1,1,0,0,NO,0
2284,January,Sunday,2014,14,D53,0,0,0,1,1,0,0,NO,0
2285,January,Sunday,2014,0,D55,0,0,0,1,1,0,0,NO,0
2286,January,Sunday,2014,13,D42,0,0,1,0,1,0,0,NO,0
2287,January,Sunday,2014,15,D32,0,0,0,1,1,0,0,NO,0
2288,January,Sunday,2014,0,D55,0,0,1,0,1,0,0,NO,0
2289,January,Sunday,2014,16,D55,0,0,1,0,1,0,0,NO,0
2290,January,Sunday,2014,16,D53,0,0,1,0,1,0,0,NO,0
2291,January,Sunday,2014,10,D32,0,0,0,1,1,0,0,NO,0
2292,January,Sunday,2014,8,D55,0,0,0,1,1,0,0,NO,0
2293,January,Sunday,2014,17,D12,0,0,0,1,1,0,0,NO,0
2294,January,Sunday,2014,17,D11,0,0,0,1,1,0,0,NO,0
2295,January,Sunday,2014,14,D13,0,0,0,1,1,0,0,NO,0
2296,January,Sunday,2014,21,D22,0,0,0,1,1,0,0,NO,0
2297,January,Sunday,2014,17,D51,0,0,0,1,1,0,0,NO,0
2298,January,Sunday,2014,9,D33,0,0,1,0,1,0,0,NO,0
2299,January,Sunday,2014,11,D33,0,0,0,1,1,0,0,NO,0
2300,January,Sunday,2014,18,D42,0,0,1,0,1,0,0,NO,0
2301,January,Sunday,2014,2,D14,0,0,0,1,1,0,0,NO,0
2302,January,Sunday,2014,11,D11,0,0,0,1,1,0,0,NO,0
2303,January,Sunday,2014,11,NSA,0,0,0,1,1,0,0,NO,0
2304,January,Sunday,2014,19,D43,0,0,1,0,1,0,0,NO,0
2305,January,Sunday,2014,3,D12,0,0,1,0,1,0,0,NO,0
2306,January,Sunday,2014,22,NSA,0,0,1,0,1,0,0,NO,0
2307,January,Sunday,2014,15,D53,0,0,0,1,1,0,0,NO,0
2308,January,Sunday,2014,1,D52,0,0,0,1,1,0,0,NO,0
2309,January,Sunday,2014,11,D14,0,0,0,1,1,0,0,NO,0
2310,January,Sunday,2014,22,D52,0,0,0,1,1,0,0,NO,0
2311,January,Sunday,2014,13,D52,0,0,0,1,1,0,0,NO,0
2312,January,Sunday,2014,1,D13,0,0,1,1,1,0,0,NO,0
2313,January,Sunday,2014,14,D42,0,0,0,1,1,0,0,NO,0
2314,January,Sunday,2014,10,D23,0,1,0,0,1,0,1,NO,0
2315,January,Sunday,2014,2,D32,0,0,0,1,1,0,0,NO,0
2316,January,Sunday,2014,14,D42,0,0,1,0,1,0,0,NO,0
2317,January,Sunday,2014,15,D23,0,0,1,0,1,0,0,NO,0
2318,January,Sunday,2014,12,D52,0,0,1,0,1,0,0,NO,0
2319,January,Sunday,2014,10,D22,0,0,1,0,1,0,0,NO,0
2320,January,Sunday,2014,7,D53,0,0,1,0,1,0,0,NO,0
2321,January,Sunday,2014,13,D53,0,0,1,0,1,0,0,NO,0
2322,January,Sunday,2014,2,D14,0,0,1,0,1,0,0,YES,0
2323,January,Sunday,2014,16,D33,0,1,0,0,1,0,0,NO,0
2324,January,Monday,2014,16,NSA,0,0,1,0,1,0,0,NO,0
2325,January,Monday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
2326,January,Monday,2014,17,NSA,0,0,1,0,1,0,0,NO,0
2327,January,Monday,2014,14,D11,0,0,0,1,1,0,0,NO,0
2328,January,Monday,2014,16,NSA,0,0,1,0,1,0,0,NO,0
2329,January,Monday,2014,22,NSA,0,0,0,1,1,0,0,NO,0
2330,January,Monday,2014,19,D23,0,0,0,1,1,0,0,NO,0
2331,January,Monday,2014,19,D41,0,0,1,0,1,0,0,NO,0
2332,January,Monday,2014,7,D23,0,0,0,1,1,0,0,NO,0
2333,January,Monday,2014,7,D23,0,0,0,1,1,0,0,NO,0
2334,January,Monday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
2335,January,Monday,2014,12,NSA,0,0,0,1,1,0,0,NO,0
2336,January,Monday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
2337,January,Monday,2014,18,D22,0,0,0,1,1,0,0,NO,0
2338,January,Monday,2014,18,D52,0,0,0,1,1,0,0,NO,0
2339,January,Monday,2014,17,NSA,0,0,1,0,1,0,0,NO,0
2340,January,Monday,2014,12,D11,0,0,0,1,1,0,0,NO,0
2341,January,Monday,2014,19,NSA,0,0,0,1,1,0,0,NO,0
2342,January,Monday,2014,15,D51,0,0,0,1,1,0,0,NO,0
2343,January,Monday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
2344,January,Monday,2014,9,D31,0,0,0,1,1,0,0,NO,0
2345,January,Monday,2014,5,D42,0,0,0,1,1,0,0,NO,0
2346,January,Monday,2014,14,D31,0,0,1,0,1,0,0,NO,0
2347,January,Monday,2014,7,D32,0,0,0,1,1,0,0,NO,0
2348,January,Monday,2014,8,D33,0,0,0,1,1,0,0,NO,0
2349,January,Monday,2014,8,D55,0,0,0,1,1,0,0,NO,0
2350,January,Monday,2014,8,D13,0,0,0,1,1,0,0,NO,0
2351,January,Monday,2014,3,D55,0,1,0,0,1,0,0,NO,0
2352,January,Monday,2014,9,D41,0,0,0,1,1,0,0,NO,0
2353,January,Monday,2014,9,D42,0,0,0,1,1,0,0,NO,0
2354,January,Monday,2014,7,NSA,0,0,1,1,1,0,0,NO,0
2355,January,Monday,2014,9,D33,0,0,0,1,1,0,0,NO,0
2356,January,Monday,2014,9,D31,0,0,0,1,1,0,0,NO,0
2357,January,Monday,2014,7,NSA,0,1,0,0,1,0,1,NO,0
2358,January,Monday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
2359,January,Monday,2014,8,D33,0,0,0,1,1,0,0,NO,0
2360,January,Monday,2014,7,D33,0,0,0,1,1,0,0,NO,0
2361,January,Monday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
2362,January,Monday,2014,23,D12,0,0,1,0,1,0,0,NO,0
2363,January,Monday,2014,9,D23,0,0,0,1,1,0,0,NO,0
2364,January,Monday,2014,9,D51,0,0,0,1,1,0,0,NO,0
2365,January,Monday,2014,6,D12,0,0,0,1,1,0,0,NO,0
2366,January,Monday,2014,14,D11,0,1,0,0,1,0,0,NO,0
2367,January,Monday,2014,10,D41,0,0,0,1,1,0,0,NO,0
2368,January,Monday,2014,8,D33,0,0,0,1,1,0,0,NO,0
2369,January,Monday,2014,10,D41,0,0,0,1,1,0,0,NO,0
2370,January,Monday,2014,14,D41,0,0,1,0,1,0,0,NO,0
2371,January,Monday,2014,6,D43,0,0,0,1,1,0,0,NO,0
2372,January,Monday,2014,7,D42,0,0,1,0,1,0,0,NO,1
2373,January,Monday,2014,9,D12,0,0,0,1,1,0,0,NO,0
2374,January,Monday,2014,8,D55,0,0,0,1,1,0,0,NO,0
2375,January,Monday,2014,10,D22,0,0,0,1,1,0,0,NO,0
2376,January,Monday,2014,9,D11,0,0,0,1,1,0,0,NO,0
2377,January,Monday,2014,8,D53,0,0,0,1,1,0,0,NO,0
2378,January,Monday,2014,7,D33,0,0,0,1,1,0,0,NO,0
2379,January,Monday,2014,8,D33,0,0,0,1,1,0,0,NO,0
2380,January,Monday,2014,11,NSA,0,0,0,1,1,0,0,NO,0
2381,January,Monday,2014,12,D33,0,0,0,1,1,0,0,NO,0
2382,January,Monday,2014,11,D22,0,0,0,1,1,0,0,NO,0
2383,January,Monday,2014,9,D42,0,0,0,1,1,0,0,NO,0
2384,January,Monday,2014,13,D53,0,0,0,1,1,0,0,NO,0
2385,January,Monday,2014,11,D32,0,0,1,0,1,0,0,NO,0
2386,January,Monday,2014,6,D43,0,0,0,1,1,0,0,NO,0
2387,January,Monday,2014,13,D41,0,1,0,0,1,0,0,NO,1
2388,January,Monday,2014,12,D31,0,0,0,1,1,0,0,NO,0
2389,January,Monday,2014,13,D55,0,0,0,1,1,0,0,NO,0
2390,January,Monday,2014,10,D42,0,0,0,1,1,0,0,NO,0
2391,January,Monday,2014,7,D14,0,0,0,1,1,0,0,NO,0
2392,January,Monday,2014,16,D14,0,0,0,1,1,0,0,NO,0
2393,January,Monday,2014,9,D11,0,0,0,1,1,0,0,NO,0
2394,January,Monday,2014,12,D43,0,0,0,1,1,0,0,NO,0
2395,January,Monday,2014,12,D32,0,0,0,1,1,0,0,NO,0
2396,January,Monday,2014,8,D31,0,0,0,1,1,0,0,NO,0
2397,January,Monday,2014,9,D14,0,0,0,1,1,0,0,NO,0
2398,January,Monday,2014,11,D32,0,1,0,0,1,0,0,NO,0
2399,January,Monday,2014,13,D53,0,0,0,1,1,0,0,NO,0
2400,January,Monday,2014,11,D42,0,0,1,0,1,0,0,NO,0
2401,January,Monday,2014,13,D13,0,0,0,1,1,0,0,NO,0
2402,January,Monday,2014,15,D41,0,0,0,1,1,0,0,NO,0
2403,January,Monday,2014,10,D14,0,0,0,1,1,0,1,NO,0
2404,January,Monday,2014,9,D33,0,0,0,1,1,0,0,NO,0
2405,January,Monday,2014,15,D23,0,0,0,1,1,0,0,NO,0
2406,January,Monday,2014,16,D55,0,0,0,1,1,0,0,NO,0
2407,January,Monday,2014,9,D53,0,0,0,1,1,0,1,NO,0
2408,January,Monday,2014,8,D14,0,1,0,0,1,0,1,NO,0
2409,January,Monday,2014,0,D33,0,0,0,1,1,0,0,NO,0
2410,January,Monday,2014,8,D31,0,1,0,0,1,0,1,NO,0
2411,January,Monday,2014,15,D53,0,0,0,1,1,0,0,NO,0
2412,January,Monday,2014,16,D43,0,0,1,0,1,0,0,NO,0
2413,January,Monday,2014,16,D55,0,0,0,1,1,0,0,NO,0
2414,January,Monday,2014,16,NSA,0,0,0,1,1,0,0,NO,0
2415,January,Monday,2014,15,D55,0,0,0,1,1,0,0,NO,0
2416,January,Monday,2014,7,D22,0,0,0,1,1,0,0,NO,0
2417,January,Monday,2014,7,D41,0,0,0,1,1,0,0,NO,0
2418,January,Monday,2014,8,D43,0,1,0,0,1,0,1,NO,1
2419,January,Monday,2014,16,D43,0,0,1,0,1,0,0,NO,0
2420,January,Monday,2014,17,D55,0,0,0,1,1,0,0,NO,0
2421,January,Monday,2014,17,D11,0,0,0,1,1,0,0,NO,0
2422,January,Monday,2014,12,D42,0,0,1,0,1,0,0,NO,0
2423,January,Monday,2014,7,D43,0,1,0,0,1,0,0,NO,0
2424,January,Monday,2014,17,D41,0,0,0,1,1,0,0,NO,0
2425,January,Monday,2014,16,D42,0,0,0,1,1,0,0,NO,0
2426,January,Monday,2014,1,D53,0,0,0,1,1,0,0,NO,0
2427,January,Monday,2014,17,D43,0,0,0,1,1,0,0,NO,0
2428,January,Monday,2014,17,D31,0,0,1,0,1,0,0,NO,0
2429,January,Monday,2014,15,D32,0,0,0,1,1,0,0,NO,0
2430,January,Monday,2014,18,D43,0,0,0,1,1,0,0,NO,0
2431,January,Monday,2014,16,D33,0,0,0,1,1,0,0,NO,0
2432,January,Monday,2014,15,D43,0,0,0,1,1,0,0,NO,0
2433,January,Monday,2014,0,D51,0,0,0,1,1,0,0,NO,0
2434,January,Monday,2014,12,D53,0,0,1,0,1,0,0,NO,0
2435,January,Monday,2014,7,NSA,0,0,0,1,1,0,0,NO,0
2436,January,Monday,2014,20,D43,0,0,0,1,1,0,0,NO,0
2437,January,Monday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
2438,January,Monday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
2439,January,Monday,2014,8,NSA,0,0,0,1,1,0,1,NO,0
2440,January,Monday,2014,9,D53,0,0,1,0,1,0,0,NO,0
2441,January,Monday,2014,13,D53,0,0,0,1,1,0,0,NO,0
2442,January,Monday,2014,13,D23,0,0,0,1,1,0,0,NO,0
2443,January,Monday,2014,7,NSA,0,0,1,0,1,0,0,NO,0
2444,January,Monday,2014,8,NSA,0,0,0,1,1,0,1,NO,0
2445,January,Monday,2014,15,D51,0,0,0,1,1,0,0,NO,0
2446,January,Monday,2014,19,D22,0,0,1,0,1,0,0,NO,0
2447,January,Monday,2014,18,D43,0,1,0,0,1,0,0,NO,1
2448,January,Monday,2014,18,NSA,0,0,0,1,1,0,0,NO,0
2449,January,Monday,2014,21,D22,0,1,0,0,1,0,0,NO,0
2450,January,Monday,2014,18,D12,0,0,0,1,1,0,0,NO,0
2451,January,Monday,2014,18,D22,0,1,0,0,1,0,1,NO,0
2452,January,Monday,2014,18,D42,0,1,0,0,1,0,0,NO,1
2453,January,Monday,2014,18,D52,0,0,0,1,1,0,0,NO,0
2454,January,Monday,2014,17,D51,0,1,0,0,1,0,1,NO,0
2455,January,Monday,2014,17,D32,0,1,0,0,1,0,0,NO,0
2456,January,Monday,2014,17,D41,0,0,0,1,1,0,0,NO,0
2457,January,Monday,2014,16,D32,0,0,0,1,1,0,0,NO,0
2458,January,Monday,2014,16,D23,0,1,0,0,1,0,0,NO,0
2459,January,Monday,2014,15,D14,0,1,0,0,1,0,0,NO,1
2460,January,Monday,2014,14,D22,0,0,0,1,1,0,0,NO,0
2461,January,Monday,2014,21,D11,0,0,0,1,1,0,0,NO,0
2462,January,Tuesday,2014,0,NSA,0,0,0,1,1,0,0,NO,0
2463,January,Tuesday,2014,8,NSA,0,1,1,0,1,0,0,NO,1
2464,January,Tuesday,2014,12,NSA,0,0,0,1,1,0,0,NO,0
2465,January,Tuesday,2014,15,D23,0,1,0,0,1,0,0,NO,0
2466,January,Tuesday,2014,16,NSA,0,1,0,0,1,0,0,NO,0
2467,January,Tuesday,2014,20,D22,0,1,0,0,1,0,0,NO,0
2468,January,Tuesday,2014,20,D12,0,0,0,1,1,0,0,NO,0
2469,January,Tuesday,2014,17,D53,0,0,1,0,1,0,0,NO,0
2470,January,Tuesday,2014,16,D33,0,0,0,1,1,0,0,NO,0
2471,January,Tuesday,2014,17,D52,0,0,0,1,1,0,0,NO,0
2472,January,Tuesday,2014,18,D22,0,1,0,0,1,0,1,NO,0
2473,January,Tuesday,2014,5,D55,0,1,0,0,1,0,0,NO,1
2474,January,Tuesday,2014,6,D32,0,1,0,0,1,0,0,NO,0
2475,January,Tuesday,2014,7,D43,0,0,0,1,1,0,0,NO,0
2476,January,Tuesday,2014,7,D22,0,1,0,0,1,0,0,NO,0
2477,January,Tuesday,2014,7,D53,0,0,0,1,1,0,0,NO,0
2478,January,Tuesday,2014,15,NSA,0,0,1,0,1,0,0,NO,0
2479,January,Tuesday,2014,6,D32,0,1,0,0,1,0,0,NO,0
2480,January,Tuesday,2014,7,D23,0,1,0,0,1,0,1,NO,0
2481,January,Tuesday,2014,8,D22,0,0,0,1,1,0,0,NO,0
2482,January,Tuesday,2014,8,D32,0,0,0,1,1,0,0,NO,0
2483,January,Tuesday,2014,8,D22,0,0,0,1,1,0,0,NO,0
2484,January,Tuesday,2014,8,D31,0,1,0,0,1,0,1,NO,0
2485,January,Tuesday,2014,8,D31,0,0,0,1,1,0,0,NO,0
2486,January,Tuesday,2014,8,D22,0,0,0,1,1,0,0,NO,0
2487,January,Tuesday,2014,8,D14,0,1,0,0,1,0,1,NO,0
